Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","58","Ecuador","5510","Production","1020","Milk, whole fresh goat","2015","2015","tonnes","817","F","FAO estimate"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","1020","Milk, whole fresh goat","2016","2016","tonnes","1100","F","FAO estimate"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","1020","Milk, whole fresh goat","2017","2017","tonnes","1200","F","FAO estimate"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","1020","Milk, whole fresh goat","2018","2018","tonnes","732","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","1020","Milk, whole fresh goat","2019","2019","tonnes","857","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","982","Milk, whole fresh sheep","2015","2015","tonnes","5500","F","FAO estimate"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","982","Milk, whole fresh sheep","2016","2016","tonnes","5300","F","FAO estimate"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","982","Milk, whole fresh sheep","2017","2017","tonnes","4300","F","FAO estimate"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","982","Milk, whole fresh sheep","2018","2018","tonnes","3196","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","982","Milk, whole fresh sheep","2019","2019","tonnes","3725","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","868","Offals, edible, cattle","2015","2015","tonnes","42958","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","868","Offals, edible, cattle","2016","2016","tonnes","42429","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","868","Offals, edible, cattle","2017","2017","tonnes","43593","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","868","Offals, edible, cattle","2018","2018","tonnes","42740","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","868","Offals, edible, cattle","2019","2019","tonnes","45888","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","1018","Offals, edible, goats","2015","2015","tonnes","32","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","1018","Offals, edible, goats","2016","2016","tonnes","43","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","1018","Offals, edible, goats","2017","2017","tonnes","48","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","1018","Offals, edible, goats","2018","2018","tonnes","21","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","1018","Offals, edible, goats","2019","2019","tonnes","28","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","1036","Offals, pigs, edible","2015","2015","tonnes","33468","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","1036","Offals, pigs, edible","2016","2016","tonnes","23023","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","1036","Offals, pigs, edible","2017","2017","tonnes","23205","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","1036","Offals, pigs, edible","2018","2018","tonnes","27517","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","1036","Offals, pigs, edible","2019","2019","tonnes","25682","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","978","Offals, sheep,edible","2015","2015","tonnes","684","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","978","Offals, sheep,edible","2016","2016","tonnes","688","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","978","Offals, sheep,edible","2017","2017","tonnes","598","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","978","Offals, sheep,edible","2018","2018","tonnes","636","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","978","Offals, sheep,edible","2019","2019","tonnes","778","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","1025","Skins, goat, fresh","2015","2015","tonnes","27","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","1025","Skins, goat, fresh","2016","2016","tonnes","36","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","1025","Skins, goat, fresh","2017","2017","tonnes","40","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","1025","Skins, goat, fresh","2018","2018","tonnes","18","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","1025","Skins, goat, fresh","2019","2019","tonnes","24","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","995","Skins, sheep, fresh","2015","2015","tonnes","513","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","995","Skins, sheep, fresh","2016","2016","tonnes","516","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","995","Skins, sheep, fresh","2017","2017","tonnes","448","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","995","Skins, sheep, fresh","2018","2018","tonnes","477","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","995","Skins, sheep, fresh","2019","2019","tonnes","584","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","987","Wool, greasy","2015","2015","tonnes","989","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","987","Wool, greasy","2016","2016","tonnes","863","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","987","Wool, greasy","2017","2017","tonnes","738","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","987","Wool, greasy","2018","2018","tonnes","614","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5510","Production","987","Wool, greasy","2019","2019","tonnes","490","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1183","Beeswax","2015","2015","tonnes","110","F","FAO estimate"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1183","Beeswax","2016","2016","tonnes","105","F","FAO estimate"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1183","Beeswax","2017","2017","tonnes","110","F","FAO estimate"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1183","Beeswax","2018","2018","tonnes","117","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1183","Beeswax","2019","2019","tonnes","116","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","2015","2015","tonnes","355734","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","2016","2016","tonnes","329266","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","2017","2017","tonnes","406000","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","2018","2018","tonnes","403800","*","Unofficial figure"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1062","Eggs, hen, in shell","2019","2019","tonnes","390357","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5513","Production","1067","Eggs, hen, in shell (number)","2015","2015","1000 No","8893339","","Official data"
"QCL","Crops and livestock products","59","Egypt","5513","Production","1067","Eggs, hen, in shell (number)","2016","2016","1000 No","8231655","","Official data"
"QCL","Crops and livestock products","59","Egypt","5513","Production","1067","Eggs, hen, in shell (number)","2017","2017","1000 No","10150000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5513","Production","1067","Eggs, hen, in shell (number)","2018","2018","1000 No","10095000","","Official data"
"QCL","Crops and livestock products","59","Egypt","5513","Production","1067","Eggs, hen, in shell (number)","2019","2019","1000 No","9758935","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","949","Fat, buffaloes","2015","2015","tonnes","11261","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","949","Fat, buffaloes","2016","2016","tonnes","10380","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","949","Fat, buffaloes","2017","2017","tonnes","10215","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","949","Fat, buffaloes","2018","2018","tonnes","10238","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","949","Fat, buffaloes","2019","2019","tonnes","10112","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1129","Fat, camels","2015","2015","tonnes","453","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1129","Fat, camels","2016","2016","tonnes","465","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1129","Fat, camels","2017","2017","tonnes","590","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1129","Fat, camels","2018","2018","tonnes","295","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1129","Fat, camels","2019","2019","tonnes","332","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","869","Fat, cattle","2015","2015","tonnes","11474","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","869","Fat, cattle","2016","2016","tonnes","12034","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","869","Fat, cattle","2017","2017","tonnes","10370","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","869","Fat, cattle","2018","2018","tonnes","10898","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","869","Fat, cattle","2019","2019","tonnes","10167","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1019","Fat, goats","2015","2015","tonnes","1380","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1019","Fat, goats","2016","2016","tonnes","1433","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1019","Fat, goats","2017","2017","tonnes","905","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1019","Fat, goats","2018","2018","tonnes","625","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1019","Fat, goats","2019","2019","tonnes","730","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1037","Fat, pigs","2015","2015","tonnes","41","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1037","Fat, pigs","2016","2016","tonnes","47","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1037","Fat, pigs","2017","2017","tonnes","56","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1037","Fat, pigs","2018","2018","tonnes","74","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1037","Fat, pigs","2019","2019","tonnes","80","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","979","Fat, sheep","2015","2015","tonnes","2477","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","979","Fat, sheep","2016","2016","tonnes","2521","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","979","Fat, sheep","2017","2017","tonnes","2008","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","979","Fat, sheep","2018","2018","tonnes","1685","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","979","Fat, sheep","2019","2019","tonnes","1945","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","957","Hides, buffalo, fresh","2015","2015","tonnes","45909","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","957","Hides, buffalo, fresh","2016","2016","tonnes","42320","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","957","Hides, buffalo, fresh","2017","2017","tonnes","41644","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","957","Hides, buffalo, fresh","2018","2018","tonnes","41738","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","957","Hides, buffalo, fresh","2019","2019","tonnes","41226","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","919","Hides, cattle, fresh","2015","2015","tonnes","45178","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","919","Hides, cattle, fresh","2016","2016","tonnes","47385","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","919","Hides, cattle, fresh","2017","2017","tonnes","40830","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","919","Hides, cattle, fresh","2018","2018","tonnes","42913","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","919","Hides, cattle, fresh","2019","2019","tonnes","40031","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1182","Honey, natural","2015","2015","tonnes","4949","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1182","Honey, natural","2016","2016","tonnes","4376","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1182","Honey, natural","2017","2017","tonnes","4148","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1182","Honey, natural","2018","2018","tonnes","5491","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1182","Honey, natural","2019","2019","tonnes","5585","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1166","Meat nes","2015","2015","tonnes","13767","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1166","Meat nes","2016","2016","tonnes","14092","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1166","Meat nes","2017","2017","tonnes","14342","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1166","Meat nes","2018","2018","tonnes","14591","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1166","Meat nes","2019","2019","tonnes","14841","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1089","Meat, bird nes","2015","2015","tonnes","13305","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1089","Meat, bird nes","2016","2016","tonnes","12265","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1089","Meat, bird nes","2017","2017","tonnes","12246","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1089","Meat, bird nes","2018","2018","tonnes","12040","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1089","Meat, bird nes","2019","2019","tonnes","11829","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","947","Meat, buffalo","2015","2015","tonnes","407119","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","947","Meat, buffalo","2016","2016","tonnes","375293","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","947","Meat, buffalo","2017","2017","tonnes","369296","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","947","Meat, buffalo","2018","2018","tonnes","370131","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","947","Meat, buffalo","2019","2019","tonnes","365588","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1127","Meat, camel","2015","2015","tonnes","11820","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1127","Meat, camel","2016","2016","tonnes","12133","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1127","Meat, camel","2017","2017","tonnes","15396","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1127","Meat, camel","2018","2018","tonnes","7707","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1127","Meat, camel","2019","2019","tonnes","8664","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","867","Meat, cattle","2015","2015","tonnes","430265","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","867","Meat, cattle","2016","2016","tonnes","451285","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","867","Meat, cattle","2017","2017","tonnes","388859","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","867","Meat, cattle","2018","2018","tonnes","408693","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","867","Meat, cattle","2019","2019","tonnes","381246","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1058","Meat, chicken","2015","2015","tonnes","1027603","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1058","Meat, chicken","2016","2016","tonnes","1007092","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1058","Meat, chicken","2017","2017","tonnes","1302922","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1058","Meat, chicken","2018","2018","tonnes","1324327","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1058","Meat, chicken","2019","2019","tonnes","1332127","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1069","Meat, duck","2015","2015","tonnes","83559","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1069","Meat, duck","2016","2016","tonnes","75708","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1069","Meat, duck","2017","2017","tonnes","79942","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1069","Meat, duck","2018","2018","tonnes","79703","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1069","Meat, duck","2019","2019","tonnes","64478","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1017","Meat, goat","2015","2015","tonnes","50944","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1017","Meat, goat","2016","2016","tonnes","52914","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1017","Meat, goat","2017","2017","tonnes","33411","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1017","Meat, goat","2018","2018","tonnes","23077","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1017","Meat, goat","2019","2019","tonnes","26964","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1073","Meat, goose and guinea fowl","2015","2015","tonnes","26146","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1073","Meat, goose and guinea fowl","2016","2016","tonnes","24577","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1073","Meat, goose and guinea fowl","2017","2017","tonnes","24935","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1073","Meat, goose and guinea fowl","2018","2018","tonnes","26390","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1073","Meat, goose and guinea fowl","2019","2019","tonnes","27692","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1035","Meat, pig","2015","2015","tonnes","350","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1035","Meat, pig","2016","2016","tonnes","400","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1035","Meat, pig","2017","2017","tonnes","481","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1035","Meat, pig","2018","2018","tonnes","633","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1035","Meat, pig","2019","2019","tonnes","682","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1141","Meat, rabbit","2015","2015","tonnes","64946","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","61646","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1141","Meat, rabbit","2017","2017","tonnes","62262","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1141","Meat, rabbit","2018","2018","tonnes","66944","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1141","Meat, rabbit","2019","2019","tonnes","44893","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","977","Meat, sheep","2015","2015","tonnes","74305","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","977","Meat, sheep","2016","2016","tonnes","75625","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","977","Meat, sheep","2017","2017","tonnes","60225","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","977","Meat, sheep","2018","2018","tonnes","50564","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","977","Meat, sheep","2019","2019","tonnes","58336","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1080","Meat, turkey","2015","2015","tonnes","16708","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1080","Meat, turkey","2016","2016","tonnes","19405","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1080","Meat, turkey","2017","2017","tonnes","21424","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1080","Meat, turkey","2018","2018","tonnes","20381","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1080","Meat, turkey","2019","2019","tonnes","18730","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","951","Milk, whole fresh buffalo","2015","2015","tonnes","2394158","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","951","Milk, whole fresh buffalo","2016","2016","tonnes","2334293","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","951","Milk, whole fresh buffalo","2017","2017","tonnes","2351119","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","951","Milk, whole fresh buffalo","2018","2018","tonnes","2211511","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","951","Milk, whole fresh buffalo","2019","2019","tonnes","2109253","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","882","Milk, whole fresh cow","2015","2015","tonnes","2729199","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","882","Milk, whole fresh cow","2016","2016","tonnes","2630002","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","882","Milk, whole fresh cow","2017","2017","tonnes","2961482","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","882","Milk, whole fresh cow","2018","2018","tonnes","2881549","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","882","Milk, whole fresh cow","2019","2019","tonnes","2429099","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1020","Milk, whole fresh goat","2015","2015","tonnes","12182","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1020","Milk, whole fresh goat","2016","2016","tonnes","12450","","Official data"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1020","Milk, whole fresh goat","2017","2017","tonnes","16274","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1020","Milk, whole fresh goat","2018","2018","tonnes","15287","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1020","Milk, whole fresh goat","2019","2019","tonnes","15014","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","982","Milk, whole fresh sheep","2015","2015","tonnes","96389","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","982","Milk, whole fresh sheep","2016","2016","tonnes","97556","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","982","Milk, whole fresh sheep","2017","2017","tonnes","94539","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","982","Milk, whole fresh sheep","2018","2018","tonnes","88661","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","982","Milk, whole fresh sheep","2019","2019","tonnes","92478","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","948","Offals, edible, buffaloes","2015","2015","tonnes","64966","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","948","Offals, edible, buffaloes","2016","2016","tonnes","59887","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","948","Offals, edible, buffaloes","2017","2017","tonnes","58930","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","948","Offals, edible, buffaloes","2018","2018","tonnes","59063","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","948","Offals, edible, buffaloes","2019","2019","tonnes","58339","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1128","Offals, edible, camels","2015","2015","tonnes","1081","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1128","Offals, edible, camels","2016","2016","tonnes","1110","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1128","Offals, edible, camels","2017","2017","tonnes","1409","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1128","Offals, edible, camels","2018","2018","tonnes","705","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1128","Offals, edible, camels","2019","2019","tonnes","793","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","868","Offals, edible, cattle","2015","2015","tonnes","58086","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","868","Offals, edible, cattle","2016","2016","tonnes","60923","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","868","Offals, edible, cattle","2017","2017","tonnes","52496","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","868","Offals, edible, cattle","2018","2018","tonnes","55174","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","868","Offals, edible, cattle","2019","2019","tonnes","51468","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1018","Offals, edible, goats","2015","2015","tonnes","8385","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1018","Offals, edible, goats","2016","2016","tonnes","8709","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5510","Production","1018","Offals, edible, goats","2017","2017","tonnes","5499","Im","FAO data based on imputation methodology"
